15:20:36,868 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 250 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10003777>
15:20:36,869 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 252 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10002978>
15:20:36,869 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 253 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002980>
15:20:36,870 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 254 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002981>
15:20:36,870 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 255 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002982>
15:20:36,871 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 256 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002983>
15:20:36,871 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 257 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002984>
15:20:36,871 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 258 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002985>
15:20:36,872 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 260 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002980>
15:20:36,872 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 264 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10002979>
15:20:36,873 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 266 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002981>
15:20:36,874 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 275 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10002979>
15:20:36,875 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 276 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10011602>
15:20:36,875 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 277 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10011745>
15:20:36,875 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 279 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002982>
